Total CO2 (kg),42465535.30
Total NOX (kg),247271.29
Total Distance Flown (km),2297402294.01

Top 15 Departure Airports by CO2 Emissions:
CO2,NOX
4490664.410373082,27087.373480091093
3421816.6716366992,20674.633443607054
2309130.340026352,14301.820662546193
1960646.4470238395,12665.233137154191
1312924.4148105993,7626.851335121787
1254053.9188889177,7191.156979504459
957327.4667535824,4908.751395075117
747288.6765873363,4916.65134292272
668600.1761409588,3907.1023289160794
595779.780577982,3480.232422562917
588318.5389517627,3200.009402645157
569426.1018181228,3300.7886159708373
529865.1970862446,2867.699768974252
522591.54739471275,3739.518143081668
517589.6365940074,2897.948589266291
512901.42211429484,2691.279381551182
496155.32559199515,3171.606285454285
490292.0959631769,2726.071739891717
422825.52299978107,2869.808593085408
421599.897355712,2781.527485490299
413538.8783523716,2375.4293098743096
405315.25266114494,2754.571561762057
376248.07750268,2065.881324456632
352961.419512485,1898.4514410301174
350469.499287393,1982.213941810312
349178.1653384998,2036.0378568992796
334982.3893167288,1900.583312844234
325317.8862335141,1720.340160809571
315155.2667300672,2077.9012030200815
312442.68684535986,1738.5544306966765
303003.5750279038,1725.4313378693191
285488.58725568006,1882.1616166381327
280887.3390609317,1439.9837360762108
276388.7394612713,1454.8218999446908
251743.88863817594,1517.7402554068826
249218.16063914177,1496.0940557350489
247830.77830409264,1309.1141673427496
240141.11690584585,1439.0728795789857
233810.24131646988,1320.8684150829906
224367.90385516585,1601.244355916449
221552.25071947026,1259.4254700717204
211998.4340689254,1177.8333973975582
201300.05895922802,1066.3145383223346
187959.10806997673,994.9743304700089
175547.08688763162,1100.3076640945928
174813.2650661876,1128.0011211448632
173187.37758649266,1092.2977042972982
172379.64217973498,1015.6043982390368
171122.86327973765,859.8285858291928
170768.55541715416,894.9628915326759

Emissions by Haul Type (CO2, NOX, Distance (km)):
CO2,NOX,Distance (km)
25907202.48308846,154168.73027712965,1318251210.422
7369365.523468163,40538.34979828429,476934173.377
9188967.289186206,52564.207399480365,502216910.212

Emissions by Aircraft Type:
CO2,NOX,Distance (km),Avg Flight Time (min)
9460385.712487588,72526.33430003645,228859013.952,503.8312639081167
6431867.740668451,35300.35181070365,409798661.807,137.49195429049036
4896496.30440451,27018.479918470002,320114627.569,119.84725107554361
3567139.557499746,18217.970698122776,137574454.895,374.19910788157847
3368719.7063397025,17872.07779464414,125022483.316,427.757789439912
3241314.277613094,24057.219737300133,103719868.863,530.2731280106834
2852936.4564002026,20845.314421197065,133002872.04,134.86507167721342
1756838.654035842,7122.319600100273,135085035.328,100.35237015114261
997761.5937931444,4198.841143269627,88702143.965,538.8785576646535
917301.469101892,2084.9303626718665,115600590.856,312.98791005571456
829616.311487566,3492.2665353676916,52526476.328,549.1183762570519
637672.4156756075,1233.4501804423508,65520150.532,495.7099719002459
598933.5812192061,2581.71116822247,43724842.792,89.06813862493013
564641.2044843427,1336.1417210943994,59207203.461,540.3425277918141
485372.0376716987,2686.705514720867,31146315.632,112.4172090096402
456474.96392358496,2220.2824298201144,26722176.487,116.891752713794
374875.558099146,681.7262698239174,75376122.982,450.1166300118423
338101.18734827056,1472.465985984584,22206076.028,103.12688985906135
226263.27993886854,1059.7960944152087,13312155.159,84.93854850474106
181631.0469624918,660.0169248850644,78800789.402,485.8070901119188
173634.8430607715,248.7880181548728,25834319.721,450.1359186056209
54172.90833356009,148.3245666932825,1294885.526,78.55948354661791
42739.42908189113,163.03754313873677,3393697.963,71.87802026985015
10645.056111652651,42.73473561476179,857329.407,209.41151315789475
