Total CO2 (kg),19740261.89
Total NOX (kg),114726.71
Total Distance Flown (km),1081029013.71

Top 15 Departure Airports by CO2 Emissions:
CO2,NOX
2122216.8589686663,12777.056779359093
1586852.342703459,9534.24431718728
1080169.7139857644,6661.334405653205
933591.7893328409,6036.691387774621
619065.2473583072,3614.9346689352687
571874.105804117,3273.480279291099
449933.5785743164,2322.3168785359717
355828.3890692856,2324.1402337012905
299848.01196540386,1735.6287064225364
278173.5399670781,1621.7314841088169
268031.9377526026,1950.5087693013402
256020.5172585379,1483.8808480885139
255282.45551055018,1355.6771682608994
238989.8980614139,1283.9771871506057
237851.09906885892,1238.4269424338556
230847.14027609563,1276.615623861084
228932.18991394303,1259.9352089992692
207912.48788009418,1396.9630710230576
200754.18371815849,1258.2576979470218
194787.1242781069,1336.7175391595624
192262.63777047137,1281.7235671803144
187096.8325454369,1067.6230292690166
179722.4855492828,986.6685003880436
165423.62503809246,915.1724776087307
164678.48426185313,885.3181885939014
153594.88216998673,871.0217204310877
147551.13902475676,775.6296944040878
143266.1447387976,810.0489662452212
141062.12871986738,803.5080819085132
139768.11103673445,905.4453918183557
138349.71017326042,705.3573064607125
133925.23059615088,757.1881043241219
127992.72602253518,835.2534238055669
126717.91850257867,775.0679746161733
124992.47747243228,657.8841425303165
116295.40202265697,624.1338765894862
113058.9380652579,651.5869713238524
111561.73211482575,674.2031962152724
109649.52251834283,648.6582738950997
105037.45916482773,766.8988471918101
102628.53729278526,569.1608169863978
101920.6038005931,579.1694998892444
95769.02766975357,504.5095988843477
89098.91961941725,442.1930097378322
82230.20988549957,443.5321392810875
82190.67402146627,425.1656504822752
79878.48234207308,497.5091750933743
78484.67340711782,463.0183296102461
78462.86090286737,410.3225470990055
78247.6750232384,455.51644675800424

Emissions by Haul Type (CO2, NOX, Distance (km)):
CO2,NOX,Distance (km)
11992491.679293437,71259.12398875048,621090412.145
3422277.5322716916,18757.900810538253,222487314.187
4325492.679858399,24709.683314580554,237451287.382

Emissions by Aircraft Type:
CO2,NOX,Distance (km),Avg Flight Time (min)
4432193.5872570975,33828.34703839987,108884608.766,505.24442281066115
3030708.406950713,16593.730213722905,193853634.732,138.1748459683188
2284513.532185062,12577.202890054374,149940654.09,119.91714828025843
1626867.7632986563,8289.837508794308,63175758.95,374.5280975125936
1565193.7392596996,8279.947658400331,58654826.401,428.07246405164824
1515079.4984675103,11217.02913496573,49318082.514,529.2660303622426
1348497.4194627323,9862.488340880405,62602650.622,134.02816519049958
859078.8803161839,3477.6131297167763,66420373.604,100.76384873838184
456010.0686140896,1041.028473333308,58542156.728,312.08524723110435
388912.16695935745,1613.757103018348,35796824.214,543.7577905215321
311964.43447097286,1343.7033276491395,22786308.895,88.76678093932122
306993.96961752797,1292.6108431871191,19705216.002,558.8725943646997
302916.4648556383,575.7639136755466,32070217.133,498.9519741590876
269142.54647893645,637.1452057896533,28512137.805,545.7927813163482
248165.92517383405,1366.7370791995022,16058611.918,113.6360759978549
181052.09180916674,780.6131716025535,12167342.237,105.8928552182504
179852.34649380282,325.60428073116384,37337751.327,447.87064909297055
120116.69887246803,585.2215427372925,6976668.215,109.77461495690854
96761.42403400528,452.6321684006666,5681218.938,85.56312320916906
84123.60028790064,304.33023619822495,37839490.803,475.08528565556924
79955.68722985832,114.02320203047991,12305131.8,446.33222744688265
30730.674547220347,84.13711717583573,734169.14,78.82983023443815
16401.632438650402,63.00645126336958,1260951.569,70.16572657743787
5029.332342443206,20.198082942377976,404227.311,200.4384105960265
